Date,Gold,Silver,Oil
2009-11-25,1176.5,18.63,
2009-11-26,1183.0,18.49,
2009-11-27,1164.5,17.98,
2009-11-30,1172.0,18.14,
2009-12-01,1193.5,18.72,74.3
2009-12-02,1211.5,19.18,
2009-12-03,1218.25,19.11,
2009-12-04,1203.25,18.83,
2009-12-07,1147.5,18.04,
2009-12-08,1164.25,18.11,
2009-12-09,1142.25,17.77,
2009-12-10,1125.75,17.39,
2009-12-11,1140.0,17.51,
2009-12-14,1120.0,17.19,
2009-12-15,1115.0,17.18,
2009-12-16,1134.0,17.6,
2009-12-17,1121.5,17.4,
2009-12-18,1106.5,17.31,
2009-12-21,1113.25,17.27,
2009-12-22,1094.25,16.95,
2009-12-23,1080.5,16.92,
2009-12-24,1104.5,17.32,
2009-12-29,1103.0,17.42,
2009-12-30,1092.5,16.92,
2009-12-31,1104.0,16.99,
2010-01-01,,,78.22
2010-01-04,1113.0,17.17,
2010-01-05,1125.25,17.57,
2010-01-06,1125.0,17.89,
2010-01-07,1130.75,18.09,
2010-01-08,1121.75,18.12,
2010-01-11,1158.0,18.84,
2010-01-12,1152.75,18.41,
2010-01-13,1132.75,18.35,
2010-01-14,1137.5,18.58,
2010-01-15,1132.0,18.52,
2010-01-18,1135.75,18.66,
2010-01-19,1134.0,18.5,
2010-01-20,1129.0,18.48,
2010-01-21,1104.0,17.68,
2010-01-22,1096.5,17.28,
2010-01-25,1103.5,17.16,
2010-01-26,1090.75,16.79,
2010-01-27,1094.75,16.74,
2010-01-28,1091.75,16.62,
2010-01-29,1082.75,16.29,
2010-02-01,1082.0,16.23,76.42
2010-02-02,1114.0,16.78,
2010-02-03,1118.5,16.79,
2010-02-04,1102.5,16.13,
2010-02-05,1052.25,15.17,
2010-02-08,1070.0,15.14,
2010-02-09,1068.0,15.2,
2010-02-10,1075.5,15.6,
2010-02-11,1079.5,15.37,
2010-02-12,1078.25,15.33,
2010-02-15,1099.5,15.57,
2010-02-16,1115.25,15.82,
2010-02-17,1118.25,16.21,
2010-02-18,1105.5,15.83,
2010-02-19,1107.0,15.95,
2010-02-22,1119.75,16.44,
2010-02-23,1112.0,16.1,
2010-02-24,1093.0,15.76,
2010-02-25,1092.75,15.92,
2010-02-26,1112.5,16.12,
2010-03-01,1117.25,16.5,81.24
2010-03-02,1116.0,16.57,
2010-03-03,1136.25,17.17,
2010-03-04,1136.25,17.34,
2010-03-05,1135.0,17.25,
2010-03-08,1134.0,17.33,
2010-03-09,1120.0,17.05,
2010-03-10,1124.5,17.47,
2010-03-11,1106.0,16.91,
2010-03-12,1118.75,17.31,
2010-03-15,1104.0,17.02,
2010-03-16,1113.25,17.24,
2010-03-17,1131.25,17.54,
2010-03-18,1122.75,17.49,
2010-03-19,1121.5,17.31,
2010-03-22,1104.25,16.78,
2010-03-23,1100.75,16.78,
2010-03-24,1094.0,16.68,
2010-03-25,1093.5,16.79,
2010-03-26,1098.0,16.85,
2010-03-29,1111.25,17.15,
2010-03-30,1109.75,17.41,
2010-03-31,1109.5,17.5,
2010-04-01,1116.0,17.69,84.48
2010-04-06,1124.0,17.92,
2010-04-07,1133.25,17.97,
2010-04-08,1146.5,17.98,
2010-04-09,1156.0,18.34,
2010-04-12,1163.5,18.49,
2010-04-13,1149.25,18.16,
2010-04-14,1159.0,18.39,
2010-04-15,1151.25,18.27,
2010-04-16,1157.0,18.35,
2010-04-19,1127.5,17.5,
2010-04-20,1142.5,18.0,
2010-04-21,1143.75,17.82,
2010-04-22,1144.25,17.98,
2010-04-23,1140.0,17.89,
2010-04-26,1154.0,18.35,
2010-04-27,1152.25,18.16,
2010-04-28,1164.25,17.96,
2010-04-29,1170.0,18.15,
2010-04-30,1175.25,18.62,
2010-05-01,,,73.84
2010-05-04,1184.25,18.71,
2010-05-05,1172.0,17.63,
2010-05-06,1178.0,17.69,
2010-05-07,1199.6,17.7,
2010-05-10,1188.25,18.46,
2010-05-11,1209.0,18.42,
2010-05-12,1241.25,19.59,
2010-05-13,1235.0,19.43,
2010-05-14,1238.75,19.64,
2010-05-17,1230.25,19.11,
2010-05-18,1215.0,18.82,
2010-05-19,1209.5,18.53,
2010-05-20,1187.25,17.93,
2010-05-21,1183.5,17.72,
2010-05-24,1183.75,17.78,
2010-05-25,1189.5,17.63,
2010-05-26,1212.5,18.27,
2010-05-27,1210.75,18.36,
2010-05-28,1214.0,18.53,
2010-06-01,1219.75,18.3,75.35
2010-06-02,1221.0,18.43,
2010-06-03,1219.75,18.27,
2010-06-04,1203.5,17.76,
2010-06-07,1212.4,17.36,
2010-06-08,1248.0,18.34,
2010-06-09,1235.0,18.27,
2010-06-10,1220.0,17.98,
2010-06-11,1220.5,18.31,
2010-06-14,1229.5,18.43,
2010-06-15,1223.0,18.42,
2010-06-16,1235.5,18.51,
2010-06-17,1234.5,18.5,
2010-06-18,1244.0,18.77,
2010-06-21,1259.5,19.37,
2010-06-22,1235.25,18.625,
2010-06-23,1243.0,18.91,
2010-06-24,1233.25,18.38,
2010-06-25,1242.5,18.65,
2010-06-28,1256.0,19.11,
2010-06-29,1236.0,18.57,
2010-06-30,1240.5,18.74,
2010-07-01,1240.0,18.65,76.37
2010-07-02,1210.5,17.98,
2010-07-05,1208.5,17.85,
2010-07-06,1210.75,17.85,
2010-07-07,1186.0,17.65,
2010-07-08,1201.25,18.0,
2010-07-09,1196.25,17.87,
2010-07-12,1203.75,18.06,
2010-07-13,1206.5,18.0,
2010-07-14,1212.25,18.29,
2010-07-15,1211.75,18.42,
2010-07-16,1204.75,18.25,
2010-07-19,1190.25,17.78,
2010-07-20,1181.5,17.55,
2010-07-21,1191.25,17.88,
2010-07-22,1187.0,17.82,
2010-07-23,1198.75,18.17,
2010-07-26,1189.0,18.01,
2010-07-27,1184.0,18.16,
2010-07-28,1164.0,17.63,
2010-07-29,1166.0,17.6,
2010-07-30,1168.0,17.66,
2010-08-01,,,76.82
2010-08-02,1178.0,18.11,
2010-08-03,1184.0,18.42,
2010-08-04,1194.5,18.5,
2010-08-05,1195.5,18.35,
2010-08-06,1194.5,18.3,
2010-08-09,1206.0,18.48,
2010-08-10,1196.75,18.09,
2010-08-11,1198.0,18.12,
2010-08-12,1200.0,17.92,
2010-08-13,1215.0,18.06,
2010-08-16,1222.0,18.2,
2010-08-17,1226.25,18.54,
2010-08-18,1223.0,18.36,
2010-08-19,1228.0,18.45,
2010-08-20,1230.5,18.14,
2010-08-23,1227.0,17.94,
2010-08-24,1218.0,17.88,
2010-08-25,1237.5,18.63,
2010-08-26,1240.25,19.11,
2010-08-27,1234.5,19.03,
2010-08-31,1233.5,18.87,
2010-09-01,1250.0,19.47,75.31
2010-09-02,1247.75,19.45,
2010-09-03,1252.0,19.66,
2010-09-06,1249.5,19.86,
2010-09-07,1247.25,19.65,
2010-09-08,1258.0,20.02,
2010-09-09,1253.5,19.97,
2010-09-10,1248.75,19.9,
2010-09-13,1243.0,19.93,
2010-09-14,1253.25,20.31,
2010-09-15,1270.4,20.44,
2010-09-16,1271.25,20.76,
2010-09-17,1281.5,20.85,
2010-09-20,1280.25,20.91,
2010-09-21,1278.75,20.76,
2010-09-22,1291.75,21.08,
2010-09-23,1291.5,21.08,
2010-09-24,1298.0,21.35,
2010-09-27,1298.25,21.54,
2010-09-28,1289.0,21.165,
2010-09-29,1307.5,21.87,
2010-09-30,1311.0,22.07,
2010-10-01,1313.0,21.95,81.9
2010-10-04,1316.0,22.03,
2010-10-05,1325.75,22.24,
2010-10-06,1347.0,22.92,
2010-10-07,1359.5,23.38,
2010-10-08,1330.5,22.37,
2010-10-11,1348.5,23.31,
2010-10-12,1343.5,23.03,
2010-10-13,1358.5,23.53,
2010-10-14,1380.75,24.49,
2010-10-15,1377.25,24.42,
2010-10-18,1359.75,24.02,
2010-10-19,1367.75,24.26,
2010-10-20,1340.5,23.71,
2010-10-21,1345.25,23.9,
2010-10-22,1319.0,23.05,
2010-10-25,1345.0,23.71,
2010-10-26,1334.0,23.48,
2010-10-27,1332.25,23.77,
2010-10-28,1326.5,23.73,
2010-10-29,1336.75,23.96,
2010-11-01,1361.5,24.91,84.14
2010-11-02,1358.0,24.73,
2010-11-03,1358.5,25.0,
2010-11-04,1361.0,25.38,
2010-11-05,1384.25,26.14,
2010-11-08,1390.0,26.72,
2010-11-09,1416.25,28.55,
2010-11-10,1402.0,27.53,
2010-11-11,1413.0,27.75,
2010-11-12,1387.0,26.79,
2010-11-15,1367.0,26.01,
2010-11-16,1363.25,25.48,
2010-11-17,1336.5,25.2,
2010-11-18,1356.75,26.57,
2010-11-19,1357.5,27.07,
2010-11-22,1357.5,27.42,
2010-11-23,1361.0,27.31,
2010-11-24,1376.25,27.41,
2010-11-25,1370.5,27.44,
2010-11-26,1366.5,26.62,
2010-11-29,1360.0,26.74,
2010-11-30,1375.0,27.13,
2010-12-01,1391.5,28.74,89.04
2010-12-02,1390.0,28.5,
2010-12-03,1391.75,28.74,
2010-12-06,1411.5,29.6,
2010-12-07,1426.0,30.5,
2010-12-08,1395.0,29.02,
2010-12-09,1382.0,28.41,
2010-12-10,1390.0,28.79,
2010-12-13,1388.25,29.33,
2010-12-14,1405.0,29.88,
2010-12-15,1388.25,29.06,
2010-12-16,1384.0,29.15,
2010-12-17,1374.75,28.78,
2010-12-20,1381.0,29.21,
2010-12-21,1386.0,29.25,
2010-12-22,1389.0,29.35,
2010-12-23,1384.0,29.18,
2010-12-24,1380.5,29.07,
2010-12-29,1403.5,30.44,
2010-12-30,1411.5,30.7,
2010-12-31,1410.25,30.63,
2011-01-01,,,89.42
2011-01-04,1405.5,30.67,
2011-01-05,1382.75,29.21,
2011-01-06,1376.0,29.08,
2011-01-07,1358.0,28.39,
2011-01-10,1368.25,28.79,
2011-01-11,1381.0,29.54,
2011-01-12,1383.5,29.6,
2011-01-13,1380.75,29.22,
2011-01-14,1369.25,28.52,
2011-01-17,1357.5,28.19,
2011-01-18,1368.75,28.79,
2011-01-19,1373.75,29.32,
2011-01-20,1364.5,28.41,
2011-01-21,1344.0,27.14,
2011-01-24,1347.5,27.56,
2011-01-25,1326.0,26.7,
2011-01-26,1335.5,27.1,
2011-01-27,1337.5,27.39,
2011-01-28,1316.0,26.68,
2011-01-31,1333.5,27.75,
2011-02-01,1337.5,28.32,89.58
2011-02-02,1337.0,28.27,
2011-02-03,1332.5,28.3,
2011-02-04,1347.5,28.91,
2011-02-07,1347.0,29.21,
2011-02-08,1354.0,29.42,
2011-02-09,1362.5,30.22,
2011-02-10,1358.75,29.8,
2011-02-11,1359.0,30.0,
2011-02-14,1356.75,30.16,
2011-02-15,1372.25,30.72,
2011-02-16,1374.5,30.77,
2011-02-17,1377.0,30.61,
2011-02-18,1385.5,31.94,
2011-02-21,1399.5,33.43,
2011-02-22,1394.5,32.89,
2011-02-23,1401.25,33.29,
2011-02-24,1414.5,33.28,
2011-02-25,1405.0,32.54,
2011-02-28,1409.75,33.49,
2011-03-01,1414.5,34.37,102.94
2011-03-02,1430.5,34.75,
2011-03-03,1430.5,34.53,
2011-03-04,1418.0,34.43,
2011-03-07,1437.0,36.6,
2011-03-08,1435.0,36.37,
2011-03-09,1431.5,36.17,
2011-03-10,1424.25,35.19,
2011-03-11,1409.75,34.1,
2011-03-14,1424.5,36.18,
2011-03-15,1407.0,33.88,
2011-03-16,1398.5,34.73,
2011-03-17,1403.5,34.47,
2011-03-18,1415.5,35.15,
2011-03-21,1427.75,36.16,
2011-03-22,1425.5,35.95,
2011-03-23,1433.0,36.58,
2011-03-24,1441.25,37.78,
2011-03-25,1434.0,37.68,
2011-03-28,1420.0,36.62,
2011-03-29,1414.0,36.62,
2011-03-30,1419.0,37.53,
2011-03-31,1431.0,37.87,
2011-04-01,1434.5,37.63,110.04
2011-04-04,1432.5,38.46,
2011-04-05,1434.5,38.08,
2011-04-06,1457.0,39.63,
2011-04-07,1456.5,39.51,
2011-04-08,1470.5,40.22,
2011-04-11,1469.5,41.37,
2011-04-12,1461.25,40.44,
2011-04-13,1458.0,40.22,
2011-04-14,1457.5,40.67,
2011-04-15,1472.5,42.61,
2011-04-18,1484.5,42.79,
2011-04-19,1495.0,43.22,
2011-04-20,1505.0,44.79,
2011-04-21,1507.0,46.26,
2011-04-26,1505.0,45.48,
2011-04-27,1508.0,45.3,
2011-04-28,1531.0,48.7,
2011-05-01,,,101.33
2011-05-03,1546.5,43.61,
2011-05-04,1536.0,40.29,
2011-05-05,1514.5,37.84,
2011-05-06,1487.75,34.2,
2011-05-09,1505.0,38.0,
2011-05-10,1517.25,38.4,
2011-05-11,1524.5,39.18,
2011-05-12,1488.25,32.5,
2011-05-13,1511.0,36.2,
2011-05-16,1495.0,34.35,
2011-05-17,1495.5,34.28,
2011-05-18,1491.25,34.59,
2011-05-19,1488.75,35.75,
2011-05-20,1502.75,34.8,
2011-05-23,1508.5,34.7,
2011-05-24,1520.75,35.85,
2011-05-25,1527.0,37.17,
2011-05-26,1521.5,36.95,
2011-05-27,1525.0,37.69,
2011-05-31,1537.0,38.65,
2011-06-01,1532.25,37.95,96.29
2011-06-02,1540.75,37.22,
2011-06-03,1531.0,35.19,
2011-06-06,1542.75,36.87,
2011-06-07,1548.4,37.41,
2011-06-08,1535.5,36.22,
2011-06-09,1534.0,37.03,
2011-06-10,1541.0,37.38,
2011-06-13,1524.7,35.51,
2011-06-14,1519.0,34.68,
2011-06-15,1517.75,35.26,
2011-06-16,1525.0,35.55,
2011-06-17,1526.25,35.39,
2011-06-20,1537.0,35.58,
2011-06-21,1543.0,36.22,
2011-06-22,1546.0,35.91,
2011-06-23,1541.5,36.01,
2011-06-24,1521.0,34.73,
2011-06-27,1501.0,34.01,
2011-06-28,1502.5,33.96,
2011-06-29,1506.0,34.39,
2011-06-30,1508.0,35.02,
2011-07-01,1492.75,33.85,97.19
2011-07-04,1495.25,34.1,
2011-07-05,1498.75,34.76,
2011-07-06,1515.8,35.38,
2011-07-07,1526.25,35.86,
2011-07-08,1526.0,36.28,
2011-07-11,1543.5,36.36,
2011-07-12,1544.5,34.91,
2011-07-13,1571.5,36.75,
2011-07-14,1592.5,39.4,
2011-07-15,1578.5,38.17,
2011-07-18,1598.25,40.33,
2011-07-19,1602.0,40.32,
2011-07-20,1584.25,38.59,
2011-07-21,1600.5,39.78,
2011-07-22,1588.0,39.67,
2011-07-25,1618.5,40.78,
2011-07-26,1610.0,40.34,
2011-07-27,1621.0,40.81,
2011-07-28,1617.5,40.19,
2011-07-29,1613.75,39.63,
2011-08-01,1613.5,39.31,86.33
2011-08-02,1624.0,39.73,
2011-08-03,1667.5,41.04,
2011-08-04,1664.25,41.62,
2011-08-05,1665.0,39.24,
2011-08-08,1709.75,39.86,
2011-08-09,1770.0,38.36,
2011-08-10,1753.75,38.31,
2011-08-11,1786.0,39.18,
2011-08-12,1755.0,38.29,
2011-08-15,1738.0,39.18,
2011-08-16,1779.0,39.36,
2011-08-17,1792.0,40.02,
2011-08-18,1794.5,40.32,
2011-08-19,1862.0,41.98,
2011-08-22,1877.75,43.49,
2011-08-23,1886.5,42.88,
2011-08-24,1850.0,42.08,
2011-08-25,1716.5,39.0,
2011-08-26,1787.0,41.06,
2011-08-30,1791.0,40.9,
2011-08-31,1826.0,41.35,
2011-09-01,1815.5,41.47,85.61
2011-09-02,1854.0,42.5,
2011-09-05,1896.5,42.71,
2011-09-06,1891.0,41.85,
2011-09-07,1844.0,40.98,
2011-09-08,1827.0,42.14,
2011-09-09,1879.5,41.4,
2011-09-12,1843.0,40.81,
2011-09-13,1806.0,40.02,
2011-09-14,1829.0,41.23,
2011-09-15,1806.0,40.34,
2011-09-16,1778.0,39.97,
2011-09-19,1817.0,40.46,
2011-09-20,1792.0,39.18,
2011-09-21,1810.25,40.25,
2011-09-22,1765.5,37.85,
2011-09-23,1730.0,32.9,
2011-09-26,1615.0,28.16,
2011-09-27,1671.0,33.5,
2011-09-28,1655.0,31.04,
2011-09-29,1620.0,30.19,
2011-09-30,1629.0,30.45,
2011-10-01,,,86.41
2011-10-03,1660.0,31.05,
2011-10-04,1672.0,30.6,
2011-10-05,1600.0,28.69,
2011-10-06,1649.5,31.8,
2011-10-07,1651.0,31.98,
2011-10-10,1664.0,32.23,
2011-10-11,1662.0,31.37,
2011-10-12,1687.0,32.89,
2011-10-13,1673.0,31.97,
2011-10-14,1676.0,31.82,
2011-10-17,1689.0,32.3,
2011-10-18,1658.0,31.0,
2011-10-19,1651.0,31.97,
2011-10-20,1629.0,30.79,
2011-10-21,1623.0,30.8,
2011-10-24,1651.0,31.7,
2011-10-25,1656.25,32.0,
2011-10-26,1713.0,33.3,
2011-10-27,1708.0,33.55,
2011-10-28,1735.0,35.42,
2011-10-31,1718.0,34.24,
2011-11-01,1702.0,32.97,97.21
2011-11-02,1731.0,33.83,
2011-11-03,1732.5,34.72,
2011-11-04,1756.0,33.95,
2011-11-07,1764.0,34.48,
2011-11-08,1794.0,34.64,
2011-11-09,1780.0,34.58,
2011-11-10,1766.0,33.71,
2011-11-11,1764.0,33.77,
2011-11-14,1780.5,34.38,
2011-11-15,1765.0,34.02,
2011-11-16,1773.0,34.45,
2011-11-17,1756.0,33.3,
2011-11-18,1730.0,32.25,
2011-11-21,1704.0,30.9,
2011-11-22,1697.5,31.85,
2011-11-23,1686.0,31.51,
2011-11-24,1699.0,31.94,
2011-11-25,1676.0,31.24,
2011-11-28,1714.0,32.0,
2011-11-29,1717.0,31.96,
2011-11-30,1704.0,31.35,
2011-12-01,1750.0,33.28,98.57
2011-12-02,1751.0,33.15,
2011-12-05,1744.0,32.48,
2011-12-06,1720.0,31.85,
2011-12-07,1731.0,32.45,
2011-12-08,1739.0,32.64,
2011-12-09,1712.0,32.0,
2011-12-12,1680.0,31.22,
2011-12-13,1665.0,31.34,
2011-12-14,1635.0,29.92,
2011-12-15,1590.0,28.8,
2011-12-16,1589.5,29.78,
2011-12-19,1593.0,28.78,
2011-12-20,1605.0,29.28,
2011-12-21,1637.5,29.75,
2011-12-22,1609.0,29.3,
2011-12-23,1607.5,29.22,
2011-12-28,1584.0,28.65,
2011-12-29,1537.5,26.16,
2011-12-30,1574.5,28.18,
2012-01-01,,,100.24
2012-01-03,1590.0,28.78,
2012-01-04,1603.0,29.18,
2012-01-05,1614.5,28.92,
2012-01-06,1621.0,29.4,
2012-01-09,1618.0,28.85,
2012-01-10,1627.0,29.69,
2012-01-11,1641.0,29.81,
2012-01-12,1652.5,30.58,
2012-01-13,1642.0,29.64,
2012-01-16,1643.5,29.9,
2012-01-17,1662.0,30.41,
2012-01-18,1657.0,30.15,
2012-01-19,1664.0,30.79,
2012-01-20,1646.0,30.36,
2012-01-23,1675.0,32.45,
2012-01-24,1669.0,31.95,
2012-01-25,1659.0,31.67,
2012-01-26,1713.0,33.35,
2012-01-27,1722.0,33.48,
2012-01-30,1720.5,33.18,
2012-01-31,1738.0,33.6,
2012-02-01,1744.0,33.8,102.25
2012-02-02,1747.5,33.67,
2012-02-03,1759.5,33.93,
2012-02-06,1717.0,33.52,
2012-02-07,1720.0,33.28,
2012-02-08,1743.0,34.37,
2012-02-09,1733.0,33.8,
2012-02-10,1715.5,33.55,
2012-02-13,1727.0,33.84,
2012-02-14,1721.0,33.51,
2012-02-15,1725.5,33.69,
2012-02-16,1716.0,33.18,
2012-02-17,1732.0,33.48,
2012-02-20,1729.5,33.56,
2012-02-21,1737.0,33.65,
2012-02-22,1754.75,34.08,
2012-02-23,1776.5,34.55,
2012-02-24,1778.5,35.57,
2012-02-27,1765.0,35.09,
2012-02-28,1774.75,35.6,
2012-02-29,1788.0,37.23,
2012-03-01,1721.0,34.56,106.19
2012-03-02,1714.5,35.21,
2012-03-05,1698.0,34.18,
2012-03-06,1685.5,33.22,
2012-03-07,1682.5,33.17,
2012-03-08,1701.5,34.09,
2012-03-09,1699.5,33.87,
2012-03-12,1705.25,33.77,
2012-03-13,1694.75,33.58,
2012-03-14,1662.0,32.84,
2012-03-15,1646.75,32.36,
2012-03-16,1649.0,32.27,
2012-03-19,1654.0,32.44,
2012-03-20,1648.5,32.22,
2012-03-21,1656.0,31.97,
2012-03-22,1636.0,31.79,
2012-03-23,1651.0,31.54,
2012-03-26,1658.0,32.23,
2012-03-27,1694.0,33.01,
2012-03-28,1677.0,32.43,
2012-03-29,1655.75,31.79,
2012-03-30,1660.75,32.43,
2012-04-01,,,103.33
2012-04-02,1664.0,32.42,
2012-04-03,1674.75,32.97,
2012-04-04,1631.75,31.98,
2012-04-05,1622.5,31.27,
2012-04-10,1643.75,31.55,
2012-04-11,1654.0,31.7,
2012-04-12,1655.5,31.47,
2012-04-13,1670.5,32.365,
2012-04-16,1648.25,31.32,
2012-04-17,1652.0,31.64,
2012-04-18,1646.5,31.61,
2012-04-19,1642.0,31.47,
2012-04-20,1640.0,31.79,
2012-04-23,1632.0,31.16,
2012-04-24,1638.75,30.86,
2012-04-25,1641.25,30.88,
2012-04-26,1648.25,30.7,
2012-04-27,1654.0,31.14,
2012-04-30,1662.5,31.2,
2012-05-01,1661.25,30.78,94.7
2012-05-02,1652.5,30.52,
2012-05-03,1642.5,30.36,
2012-05-04,1629.5,29.9,
2012-05-08,1627.0,29.58,
2012-05-09,1585.5,28.77,
2012-05-10,1590.0,29.25,
2012-05-11,1580.75,28.58,
2012-05-14,1563.0,28.33,
2012-05-15,1559.0,28.28,
2012-05-16,1537.5,27.25,
2012-05-17,1547.0,27.48,
2012-05-18,1588.0,28.48,
2012-05-21,1590.25,28.39,
2012-05-22,1575.75,28.07,
2012-05-23,1555.0,27.76,
2012-05-24,1558.5,28.08,
2012-05-25,1560.5,28.24,
2012-05-28,1579.0,28.52,
2012-05-29,1573.75,28.25,
2012-05-30,1548.75,27.68,
2012-05-31,1567.5,28.1,
2012-06-01,1552.5,27.38,82.41
2012-06-06,1633.25,29.36,
2012-06-07,1620.75,29.28,
2012-06-08,1576.0,28.17,
2012-06-11,1593.0,28.63,
2012-06-12,1589.25,28.54,
2012-06-13,1612.75,28.87,
2012-06-14,1619.0,28.88,
2012-06-15,1622.25,28.66,
2012-06-18,1623.5,28.43,
2012-06-19,1628.5,28.81,
2012-06-20,1618.75,28.31,
2012-06-21,1600.0,27.88,
2012-06-22,1570.5,26.81,
2012-06-25,1569.0,26.72,
2012-06-26,1583.25,27.44,
2012-06-27,1567.5,26.835,
2012-06-28,1567.75,26.81,
2012-06-29,1569.5,27.08,
2012-07-01,,,87.93
2012-07-02,1596.25,27.36,
2012-07-03,1608.5,27.92,
2012-07-04,1617.0,28.11,
2012-07-05,1616.75,28.33,
2012-07-06,1591.75,27.32,
2012-07-09,1581.0,27.24,
2012-07-10,1594.5,27.57,
2012-07-11,1576.5,27.11,
2012-07-12,1565.5,26.67,
2012-07-13,1579.0,27.48,
2012-07-16,1584.0,27.05,
2012-07-17,1595.0,27.42,
2012-07-18,1579.5,27.03,
2012-07-19,1580.0,27.45,
2012-07-20,1583.0,27.07,
2012-07-23,1571.5,26.95,
2012-07-24,1573.0,26.93,
2012-07-25,1587.5,27.11,
2012-07-26,1603.0,27.81,
2012-07-27,1618.75,27.73,
2012-07-30,1616.5,27.64,
2012-07-31,1622.75,28.2,
2012-08-01,1614.75,27.87,94.16
2012-08-02,1604.5,27.42,
2012-08-03,1595.0,27.25,
2012-08-06,1606.75,27.72,
2012-08-07,1613.0,28.0,
2012-08-08,1607.0,27.84,
2012-08-09,1612.75,28.02,
2012-08-10,1608.5,27.88,
2012-08-13,1622.25,28.05,
2012-08-14,1614.5,27.84,
2012-08-15,1594.75,27.64,
2012-08-16,1603.5,27.84,
2012-08-17,1616.5,28.2,
2012-08-20,1615.25,28.1,
2012-08-21,1624.0,28.92,
2012-08-22,1640.5,29.33,
2012-08-23,1662.5,30.32,
2012-08-24,1666.5,30.37,
2012-08-28,1663.5,30.81,
2012-08-29,1664.25,30.73,
2012-08-30,1657.0,30.66,
2012-08-31,1657.75,30.52,
2012-09-01,,,94.72
2012-09-03,1686.0,31.74,
2012-09-04,1691.5,32.08,
2012-09-05,1689.5,32.1,
2012-09-06,1708.5,32.87,
2012-09-07,1696.0,32.22,
2012-09-10,1732.75,33.6,
2012-09-11,1731.0,33.52,
2012-09-12,1742.75,33.93,
2012-09-13,1730.5,33.0,
2012-09-14,1772.5,34.71,
2012-09-17,1767.25,34.53,
2012-09-18,1756.75,34.06,
2012-09-19,1774.5,34.65,
2012-09-20,1760.0,34.25,
2012-09-21,1773.75,34.69,
2012-09-24,1758.5,33.73,
2012-09-25,1766.75,34.01,
2012-09-26,1763.75,33.88,
2012-09-27,1755.25,33.95,
2012-09-28,1781.0,34.65,
2012-10-01,1770.5,34.35,89.57
2012-10-02,1778.5,34.85,
2012-10-03,1777.25,34.72,
2012-10-04,1786.5,34.96,
2012-10-05,1790.0,34.85,
2012-10-08,1769.0,33.85,
2012-10-09,1770.75,33.87,
2012-10-10,1763.0,33.79,
2012-10-11,1767.25,34.25,
2012-10-12,1767.0,33.79,
2012-10-15,1747.25,33.22,
2012-10-16,1737.5,32.8,
2012-10-17,1747.75,33.03,
2012-10-18,1748.0,32.99,
2012-10-19,1732.75,32.33,
2012-10-22,1725.0,32.17,
2012-10-23,1717.0,31.71,
2012-10-24,1708.5,31.95,
2012-10-25,1715.0,32.08,
2012-10-26,1704.0,31.67,
2012-10-29,1712.0,31.82,
2012-10-30,1713.5,31.98,
2012-10-31,1718.0,32.28,
2012-11-01,1723.25,32.66,86.66
2012-11-02,1708.25,31.92,
2012-11-05,1679.0,30.91,
2012-11-06,1691.75,31.4,
2012-11-07,1730.5,32.14,
2012-11-08,1715.0,31.7,
2012-11-09,1732.75,32.16,
2012-11-12,1735.75,32.63,
2012-11-13,1724.75,32.58,
2012-11-14,1724.5,32.48,
2012-11-15,1723.5,32.57,
2012-11-16,1710.0,32.27,
2012-11-19,1723.25,32.67,
2012-11-20,1734.0,33.19,
2012-11-21,1726.75,33.01,
2012-11-22,1729.75,33.29,
2012-11-23,1734.75,33.41,
2012-11-26,1747.25,34.08,
2012-11-27,1747.25,34.05,
2012-11-28,1741.0,33.85,
2012-11-29,1724.5,33.76,
2012-11-30,1728.25,34.28,
2012-12-01,,,88.25
2012-12-03,1718.0,33.42,
2012-12-04,1706.75,33.3,
2012-12-05,1703.0,33.07,
2012-12-06,1693.0,32.83,
2012-12-07,1697.0,32.85,
2012-12-10,1708.5,33.34,
2012-12-11,1709.75,33.17,
2012-12-12,1712.5,33.1,
2012-12-13,1694.75,32.69,
2012-12-14,1696.5,32.52,
2012-12-17,1690.0,32.21,
2012-12-18,1699.5,32.38,
2012-12-19,1674.5,31.37,
2012-12-20,1667.0,31.12,
2012-12-21,1648.25,29.89,
2012-12-24,1662.5,30.19,
2012-12-27,1655.25,29.75,
2012-12-28,1658.75,30.15,
2012-12-31,1664.0,29.95,
2013-01-01,,,94.69
2013-01-02,1681.5,30.87,
2013-01-03,1684.5,30.91,
2013-01-04,1632.25,29.32,
2013-01-07,1653.75,30.14,
2013-01-08,1653.75,30.39,
2013-01-09,1663.5,30.39,
2013-01-10,1663.0,30.49,
2013-01-11,1669.5,30.67,
2013-01-14,1667.75,30.76,
2013-01-15,1681.0,31.19,
2013-01-16,1679.75,31.23,
2013-01-17,1683.25,31.5,
2013-01-18,1690.0,31.82,
2013-01-21,1688.0,31.9,
2013-01-22,1692.5,31.94,
2013-01-23,1692.25,32.23,
2013-01-24,1677.0,31.85,
2013-01-25,1670.25,31.56,
2013-01-28,1656.75,30.87,
2013-01-29,1660.5,31.06,
2013-01-30,1666.25,31.35,
2013-01-31,1674.5,32.03,
2013-02-01,1665.0,31.43,95.32
2013-02-04,1664.25,31.51,
2013-02-05,1678.0,32.01,
2013-02-06,1670.0,31.7,
2013-02-07,1675.75,31.75,
